match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|chacarita juniors|maipu|2026-05-31,day_inventory,67118426,soccer,Argentina - Primera Nacional,CD Maipu,Chacarita Juniors,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|chacarita juniors|maipu|2026-05-31"", ""odds_api_io_id"": 67118426, ""raw_event"": {""away"": ""Chacarita Juniors"", ""awayId"": 3214, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""CD Maipu"", ""homeId"": 240854, ""id"": 67118426, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CD Maipu,home,home,-1.25,,Betfair Exchange,odds_api_io,55.99,68.96,74.97,,,61.74,,,xg_spread,254.975,1.171,0.571,,sstats,,insufficient_history,,,,,,
soccer|atletico rafaela|quilmes|2026-05-31,day_inventory,67118434,soccer,Argentina - Primera Nacional,Quilmes AC,Atletico de Rafaela,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico rafaela|quilmes|2026-05-31"", ""odds_api_io_id"": 67118434, ""raw_event"": {""away"": ""Atletico de Rafaela"", ""awayId"": 34976, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Quilmes AC"", ""homeId"": 4936, ""id"": 67118434, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Quilmes AC,home,home,-1.25,,Betfair Exchange,odds_api_io,57.77,72.95,80.02,,,62.07,,,xg_spread,246.499,1.257,0.48,,sstats,,insufficient_history,,,,,,
soccer|brazil juniors|sv river plate aruba|2026-05-31,day_inventory,71804354,soccer,Aruba - Division Honor,Brazil Juniors,SV River Plate Aruba,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Aruba - Division Honor"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|brazil juniors|sv river plate aruba|2026-05-31"", ""odds_api_io_id"": 71804354, ""raw_event"": {""away"": ""SV River Plate Aruba"", ""awayId"": 232368, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Brazil Juniors"", ""homeId"": 388594, ""id"": 71804354, ""league"": {""name"": ""Aruba - Division Honor"", ""slug"": ""aruba-division-honor""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,SV River Plate Aruba,away,away,1.25,,Bet365,odds_api_io,56.84,28.8,21.43,,,62.46,,,xg_spread,56.035,1.431,2.115,,sstats_form,,insufficient_history,,,,,,
soccer|blooming santa cruz|oriente petrolero|2026-05-31,day_inventory,70379214,soccer,Bolivia - Division Profesional,Oriente Petrolero,Blooming Santa Cruz,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Bolivia - Division Profesional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|blooming santa cruz|oriente petrolero|2026-05-31"", ""odds_api_io_id"": 70379214, ""raw_event"": {""away"": ""Blooming Santa Cruz"", ""awayId"": 6968, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Oriente Petrolero"", ""homeId"": 33820, ""id"": 70379214, ""league"": {""name"": ""Bolivia - Division Profesional"", ""slug"": ""bolivia-division-profesional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Oriente Petrolero,home,home,-1.25,,Betfair Exchange,odds_api_io,52.1,42.31,37.27,,,70.46,,,xg_spread,123.994,1.067,0.857,,sstats,,insufficient_history,,,,,,
soccer|democrata mg|rio branco es|2026-05-31,day_inventory,70431590,soccer,Brazil - Brasileiro Serie D,EC Democrata MG,Rio Branco AC ES,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|democrata mg|rio branco es|2026-05-31"", ""odds_api_io_id"": 70431590, ""raw_event"": {""away"": ""Rio Branco AC ES"", ""awayId"": 49199, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""EC Democrata MG"", ""homeId"": 21848, ""id"": 70431590, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Rio Branco AC ES,away,away,0.75,,Bet365,odds_api_io,49.29,33.57,26.42,,,62.53,,,xg_spread,46.162,0.96,0.889,,sstats,,insufficient_history,,,,,,
soccer|inhumas go|se gama df|2026-05-31,day_inventory,70319984,soccer,Brazil - Brasileiro Serie D,Inhumas EC GO,SE Gama DF,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|inhumas go|se gama df|2026-05-31"", ""odds_api_io_id"": 70319984, ""raw_event"": {""away"": ""SE Gama DF"", ""awayId"": 1978, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Inhumas EC GO"", ""homeId"": 511102, ""id"": 70319984, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,SE Gama DF,away,away,-1.0,,Bet365,odds_api_io,63.59,53.79,49.38,,,61.66,,,xg_spread,31.236,0.356,1.714,,sstats,,insufficient_history,,,,,,
soccer|ivinhema ms|uberlandia mg|2026-05-31,day_inventory,70322870,soccer,Brazil - Brasileiro Serie D,Ivinhema MS,Uberlandia EC MG,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ivinhema ms|uberlandia mg|2026-05-31"", ""odds_api_io_id"": 70322870, ""raw_event"": {""away"": ""Uberlandia EC MG"", ""awayId"": 32873, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Ivinhema MS"", ""homeId"": 34000, ""id"": 70322870, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Uberlandia EC MG,away,away,-1.0,,Bet365,odds_api_io,55.04,64.13,68.56,,,65.83,,,xg_spread,147.88,0.667,1.171,,sstats,,insufficient_history,,,,,,
soccer|cra catalano go|operario ms|2026-05-31,day_inventory,70322868,soccer,Brazil - Brasileiro Serie D,Operario FC MS,CRA Catalano GO,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cra catalano go|operario ms|2026-05-31"", ""odds_api_io_id"": 70322868, ""raw_event"": {""away"": ""CRA Catalano GO"", ""awayId"": 21893, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Operario FC MS"", ""homeId"": 317965, ""id"": 70322868, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,totals,Больше 2.5,,,2.5,,,,,40.5,38.87,,,73.67,,,controlled_consensus_rescue,82.992,,,,,,,,,,,,
soccer|cavalry|forge hamilton|2026-05-31,day_inventory,68686002,soccer,Canada - Canadian Premier League,Forge FC Hamilton,Cavalry FC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Canada - Canadian Premier League"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cavalry|forge hamilton|2026-05-31"", ""odds_api_io_id"": 68686002, ""raw_event"": {""away"": ""Cavalry FC"", ""awayId"": 543877, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Forge FC Hamilton"", ""homeId"": 543879, ""id"": 68686002, ""league"": {""name"": ""Canada - Canadian Premier League"", ""slug"": ""canada-canadian-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,totals,Больше 2.5,,,2.5,,,,,45.69,43.87,,,74.3,,,controlled_consensus_rescue,84.209,,,,,,,,,,,,
soccer|mahaut soca strikers|we united|2026-05-31,day_inventory,71762798,soccer,Dominica - DFA Premier,Mahaut Soca Strikers,We United,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Dominica - DFA Premier"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|mahaut soca strikers|we united|2026-05-31"", ""odds_api_io_id"": 71762798, ""raw_event"": {""away"": ""We United"", ""awayId"": 750187, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Mahaut Soca Strikers"", ""homeId"": 525933, ""id"": 71762798, ""league"": {""name"": ""Dominica - DFA Premier"", ""slug"": ""dominica-dfa-premier""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|atletico balboa|inca|2026-05-31,day_inventory,71792650,soccer,El Salvador - Segunda Division,Atletico Balboa,CD Inca,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""El Salvador - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico balboa|inca|2026-05-31"", ""odds_api_io_id"": 71792650, ""raw_event"": {""away"": ""CD Inca"", ""awayId"": 832436, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Atletico Balboa"", ""homeId"": 24384, ""id"": 71792650, ""league"": {""name"": ""El Salvador - Segunda Division"", ""slug"": ""el-salvador-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|portland timbers 2|tacoma defiance|2026-05-31,day_inventory,68156688,soccer,USA - MLS Next Pro,Portland Timbers II,Tacoma Defiance,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - MLS Next Pro"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|portland timbers 2|tacoma defiance|2026-05-31"", ""odds_api_io_id"": 68156688, ""raw_event"": {""away"": ""Tacoma Defiance"", ""awayId"": 206005, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Portland Timbers II"", ""homeId"": 206007, ""id"": 68156688, ""league"": {""name"": ""USA - MLS Next Pro"", ""slug"": ""usa-mls-next-pro""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Tacoma Defiance,away,away,-1.0,,Unibet,odds_api_io,47.56,52.12,54.32,,,65.16,,,xg_spread,168.88,1.116,0.873,,sstats,,insufficient_history,,,,,,
soccer|erie sports center|lorain county leviathan|2026-05-31,day_inventory,69091328,soccer,USA - USL League Two,Erie Sports Center,Lorain County Leviathan FC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|erie sports center|lorain county leviathan|2026-05-31"", ""odds_api_io_id"": 69091328, ""raw_event"": {""away"": ""Lorain County Leviathan FC"", ""awayId"": 1329162, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Erie Sports Center"", ""homeId"": 1232477, ""id"": 69091328, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|pennsylvania classics|philadelphia lone star usl2|2026-05-31,day_inventory,69091230,soccer,USA - USL League Two,Philadelphia Lone Star Usl2,Pennsylvania Classics,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|pennsylvania classics|philadelphia lone star usl2|2026-05-31"", ""odds_api_io_id"": 69091230, ""raw_event"": {""away"": ""Pennsylvania Classics"", ""awayId"": 895699, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Philadelphia Lone Star Usl2"", ""homeId"": 910339, ""id"": 69091230, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|river light|saint croix|2026-05-31,day_inventory,69091324,soccer,USA - USL League Two,St. Croix SC,River Light FC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|river light|saint croix|2026-05-31"", ""odds_api_io_id"": 69091324, ""raw_event"": {""away"": ""River Light FC"", ""awayId"": 1107699, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""St. Croix SC"", ""homeId"": 874793, ""id"": 69091324, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,St. Croix SC,home,home,-0.25,,Bet365,odds_api_io,42.14,41.4,41.24,,,53.67,,,market_simple_spreads,23.382,,,,market_signal,,insufficient_history,,,,,,
soccer|rkc third coast|rockford raptors|2026-05-31,day_inventory,68989210,soccer,USA - USL W League,RKC Third Coast,Rockford Raptors,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - USL W League"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|rkc third coast|rockford raptors|2026-05-31"", ""odds_api_io_id"": 68989210, ""raw_event"": {""away"": ""Rockford Raptors"", ""awayId"": 1153657, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""RKC Third Coast"", ""homeId"": 991787, ""id"": 68989210, ""league"": {""name"": ""USA - USL W League"", ""slug"": ""usa-usl-w-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Rockford Raptors,away,away,-0.0,,Bet365,odds_api_io,49.58,48.84,48.68,,,53.09,,,market_simple_spreads,8.643,,,,market_signal,,insufficient_history,,,,,,
soccer|atletico avila|bolivar|2026-05-31,day_inventory,71668928,soccer,Venezuela - Segunda Division,Atletico Avila FC,Bolivar SC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico avila|bolivar|2026-05-31"", ""odds_api_io_id"": 71668928, ""raw_event"": {""away"": ""Bolivar SC"", ""awayId"": 671599, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Atletico Avila FC"", ""homeId"": 1329652, ""id"": 71668928, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|aragua|dynamo puerto|2026-05-31,day_inventory,71668930,soccer,Venezuela - Segunda Division,Dynamo Puerto FC,Aragua FC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|aragua|dynamo puerto|2026-05-31"", ""odds_api_io_id"": 71668930, ""raw_event"": {""away"": ""Aragua FC"", ""awayId"": 6228, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Dynamo Puerto FC"", ""homeId"": 539439, ""id"": 71668930, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|los chankas cyc|utc cajamarca|2026-05-31,day_inventory,71396984,soccer,Peru - Liga 1,Los Chankas CYC,UTC de Cajamarca,2026-05-31T20:15:00+00:00,mid,"{""competition"": ""Peru - Liga 1"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|los chankas cyc|utc cajamarca|2026-05-31"", ""odds_api_io_id"": 71396984, ""raw_event"": {""away"": ""UTC de Cajamarca"", ""awayId"": 87854, ""date"": ""2026-05-31T20:15:00Z"", ""home"": ""Los Chankas CYC"", ""homeId"": 330537, ""id"": 71396984, ""league"": {""name"": ""Peru - Liga 1"", ""slug"": ""peru-liga-1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|csd independiente valle|guayaquil city|2026-05-31,day_inventory,68687680,soccer,Ecuador - LigaPro Primera A,Guayaquil City FC,CSD Independiente del Valle,2026-05-31T20:30:00+00:00,mid,"{""competition"": ""Ecuador - LigaPro Primera A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|csd independiente valle|guayaquil city|2026-05-31"", ""odds_api_io_id"": 68687680, ""raw_event"": {""away"": ""CSD Independiente del Valle"", ""awayId"": 39723, ""date"": ""2026-05-31T20:30:00Z"", ""home"": ""Guayaquil City FC"", ""homeId"": 171976, ""id"": 68687680, ""league"": {""name"": ""Ecuador - LigaPro Primera A"", ""slug"": ""ecuador-ligapro-primera-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,totals,Больше 2.25,,,2.25,,,,,52.59,51.35,,,72.4,,,controlled_consensus_rescue,77.95,,,,,,,,,,,,
soccer|capiata|encarnacion|2026-05-31,day_inventory,71732908,soccer,Paraguay - Segunda Division,Deportivo Capiata,Encarnacion FC,2026-05-31T20:30:00+00:00,mid,"{""competition"": ""Paraguay - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|capiata|encarnacion|2026-05-31"", ""odds_api_io_id"": 71732908, ""raw_event"": {""away"": ""Encarnacion FC"", ""awayId"": 1110173, ""date"": ""2026-05-31T20:30:00Z"", ""home"": ""Deportivo Capiata"", ""homeId"": 87470, ""id"": 71732908, ""league"": {""name"": ""Paraguay - Segunda Division"", ""slug"": ""paraguay-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|ada jaen|union comercio|2026-05-31,day_inventory,71378118,soccer,Peru - Liga 2,Union Comercio,Club Ada Jaen,2026-05-31T20:30:00+00:00,mid,"{""competition"": ""Peru - Liga 2"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ada jaen|union comercio|2026-05-31"", ""odds_api_io_id"": 71378118, ""raw_event"": {""away"": ""Club Ada Jaen"", ""awayId"": 1057689, ""date"": ""2026-05-31T20:30:00Z"", ""home"": ""Union Comercio"", ""homeId"": 48431, ""id"": 71378118, ""league"": {""name"": ""Peru - Liga 2"", ""slug"": ""peru-liga-2""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
