match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|brasiliense df|luverdense mt|2026-05-31,day_inventory,70319982,soccer,Brazil - Brasileiro Serie D,Brasiliense FC DF,Luverdense EC MT,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|brasiliense df|luverdense mt|2026-05-31"", ""odds_api_io_id"": 70319982, ""raw_event"": {""away"": ""Luverdense EC MT"", ""awayId"": 40161, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Brasiliense FC DF"", ""homeId"": 2024, ""id"": 70319982, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Brasiliense FC DF,home,home,-1.0,,Bet365,odds_api_io,56.78,40.61,32.43,,,68.91,,,xg_spread,90.787,1.263,0.585,,sstats,,insufficient_history,,,,,,
soccer|cascavel pr|sao luiz rs|2026-05-31,day_inventory,70323258,soccer,Brazil - Brasileiro Serie D,Cascavel PR,EC Sao Luiz RS,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cascavel pr|sao luiz rs|2026-05-31"", ""odds_api_io_id"": 70323258, ""raw_event"": {""away"": ""EC Sao Luiz RS"", ""awayId"": 32768, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Cascavel PR"", ""homeId"": 21891, ""id"": 70323258, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Cascavel PR,home,home,-1.0,,Unibet,odds_api_io,60.29,45.27,38.46,,,62.42,,,xg_spread,44.116,1.5,0.471,,sstats,,insufficient_history,,,,,,
soccer|cianorte pr|santa catarina|2026-05-31,day_inventory,70323256,soccer,Brazil - Brasileiro Serie D,Cianorte FC PR,Santa Catarina SC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cianorte pr|santa catarina|2026-05-31"", ""odds_api_io_id"": 70323256, ""raw_event"": {""away"": ""Santa Catarina SC"", ""awayId"": 510178, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Cianorte FC PR"", ""homeId"": 21892, ""id"": 70323256, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Cianorte FC PR,home,home,-1.25,,Bet365,odds_api_io,53.41,31.99,22.16,,,63.36,,,xg_spread,68.779,1.091,0.75,,sstats,,insufficient_history,,,,,,
soccer|abc rn|laguna saf|2026-05-31,day_inventory,70321614,soccer,Brazil - Brasileiro Serie D,Club Laguna SAF,ABC FC RN,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|abc rn|laguna saf|2026-05-31"", ""odds_api_io_id"": 70321614, ""raw_event"": {""away"": ""ABC FC RN"", ""awayId"": 21838, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Club Laguna SAF"", ""homeId"": 951925, ""id"": 70321614, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,ABC FC RN,away,away,3.0,,Bet365,odds_api_io,68.49,38.39,24.29,,,64.99,,,xg_spread,116.677,0.185,2.034,,sstats,,insufficient_history,,,,,,
soccer|cs alagoano al|jacuipense ba|2026-05-31,day_inventory,71475190,soccer,Brazil - Brasileiro Serie D,CS Alagoano AL,EC Jacuipense BA,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cs alagoano al|jacuipense ba|2026-05-31"", ""odds_api_io_id"": 71475190, ""raw_event"": {""away"": ""EC Jacuipense BA"", ""awayId"": 87166, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CS Alagoano AL"", ""homeId"": 2010, ""id"": 71475190, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CS Alagoano AL,home,home,-2.0,,Unibet,odds_api_io,65.79,39.3,27.03,,,64.12,,,xg_spread,82.465,1.846,0.267,,sstats,,insufficient_history,,,,,,
soccer|cs sergipe se|decisao pe|2026-05-31,day_inventory,70322116,soccer,Brazil - Brasileiro Serie D,Decisao PE,CS Sergipe SE,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cs sergipe se|decisao pe|2026-05-31"", ""odds_api_io_id"": 70322116, ""raw_event"": {""away"": ""CS Sergipe SE"", ""awayId"": 2016, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Decisao PE"", ""homeId"": 617186, ""id"": 70322116, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CS Sergipe SE,away,away,-1.0,,Unibet,odds_api_io,58.02,43.18,35.77,,,67.85,,,xg_spread,78.284,0.585,1.387,,sstats,,insufficient_history,,,,,,
soccer|aa altos pi|fluminense pi|2026-05-31,day_inventory,70321104,soccer,Brazil - Brasileiro Serie D,Fluminense EC PI,AA Altos PI,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|aa altos pi|fluminense pi|2026-05-31"", ""odds_api_io_id"": 70321104, ""raw_event"": {""away"": ""AA Altos PI"", ""awayId"": 273503, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Fluminense EC PI"", ""homeId"": 773398, ""id"": 70321104, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Fluminense EC PI,home,home,-1.0,,Bet365,odds_api_io,55.51,39.56,31.53,,,68.49,,,xg_spread,85.921,1.2,0.649,,sstats,,insufficient_history,,,,,,
soccer|blumenau|gremio esportivo brasil|2026-05-31,day_inventory,70323322,soccer,Brazil - Brasileiro Serie D,Gremio Esportivo Brasil,Blumenau EC SC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|blumenau|gremio esportivo brasil|2026-05-31"", ""odds_api_io_id"": 70323322, ""raw_event"": {""away"": ""Blumenau EC SC"", ""awayId"": 434706, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Gremio Esportivo Brasil"", ""homeId"": 1986, ""id"": 70323322, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|trem dc ap|tuna luso pa|2026-05-31,day_inventory,70320602,soccer,Brazil - Brasileiro Serie D,Tuna Luso PA,Trem DC AP,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|trem dc ap|tuna luso pa|2026-05-31"", ""odds_api_io_id"": 70320602, ""raw_event"": {""away"": ""Trem DC AP"", ""awayId"": 21865, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Tuna Luso PA"", ""homeId"": 21866, ""id"": 70320602, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Tuna Luso PA,home,home,-1.0,,Unibet,odds_api_io,59.76,50.35,45.65,,,67.66,,,xg_spread,64.862,1.481,0.505,,sstats,,insufficient_history,,,,,,
soccer|huachipato|universidad catolica|2026-05-31,day_inventory,67681884,soccer,Chile - Primera Division,Huachipato,CD Universidad Catolica,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Chile - Primera Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|huachipato|universidad catolica|2026-05-31"", ""odds_api_io_id"": 67681884, ""raw_event"": {""away"": ""CD Universidad Catolica"", ""awayId"": 3151, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Huachipato"", ""homeId"": 3164, ""id"": 67681884, ""league"": {""name"": ""Chile - Primera Division"", ""slug"": ""chile-primera-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CD Universidad Catolica,away,away,1.0,,Bet365,odds_api_io,54.16,49.15,46.64,,,68.37,,,xg_spread,138.779,0.727,1.143,,sstats,,insufficient_history,,,,,,
soccer|brujas salamanca|santiago city|2026-05-31,day_inventory,69612882,soccer,Chile - Segunda Division,Brujas de Salamanca,Santiago City FC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Chile - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|brujas salamanca|santiago city|2026-05-31"", ""odds_api_io_id"": 69612882, ""raw_event"": {""away"": ""Santiago City FC"", ""awayId"": 1002177, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Brujas de Salamanca"", ""homeId"": 452989, ""id"": 69612882, ""league"": {""name"": ""Chile - Segunda Division"", ""slug"": ""chile-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Brujas de Salamanca,home,home,-1.75,,Betfair Exchange,odds_api_io,59.15,72.3,79.12,,,70.98,,,xg_spread,245.675,1.437,0.522,,sstats,,insufficient_history,,,,,,
soccer|colchagua|general velasquez|2026-05-31,day_inventory,69613112,soccer,Chile - Segunda Division,General Velasquez,Colchagua CD,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Chile - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|colchagua|general velasquez|2026-05-31"", ""odds_api_io_id"": 69613112, ""raw_event"": {""away"": ""Colchagua CD"", ""awayId"": 308858, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""General Velasquez"", ""homeId"": 434016, ""id"": 69613112, ""league"": {""name"": ""Chile - Segunda Division"", ""slug"": ""chile-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Colchagua CD,away,away,-1.0,,Betfair Exchange,odds_api_io,55.25,69.36,76.57,,,69.75,,,xg_spread,188.031,0.706,1.231,,sstats,,insufficient_history,,,,,,
soccer|leganes|mirandes|2026-05-31,day_inventory,61623944,soccer,Spain - LaLiga 2,CD Leganes,CD Mirandes,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Spain - LaLiga 2"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|leganes|mirandes|2026-05-31"", ""odds_api_io_id"": 61623944, ""raw_event"": {""away"": ""CD Mirandes"", ""awayId"": 35092, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CD Leganes"", ""homeId"": 2845, ""id"": 61623944, ""league"": {""name"": ""Spain - LaLiga 2"", ""slug"": ""spain-laliga-2""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CD Mirandes,away,away,-0.75,,Betfair Exchange,odds_api_io,50.12,50.9,51.48,,,66.62,,,xg_spread,157.213,1.238,1.249,,ensemble,,insufficient_history,,,,,,
soccer|cordoba|huesca|2026-05-31,day_inventory,61623938,soccer,Spain - LaLiga 2,Cordoba CF,SD Huesca,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Spain - LaLiga 2"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cordoba|huesca|2026-05-31"", ""odds_api_io_id"": 61623938, ""raw_event"": {""away"": ""SD Huesca"", ""awayId"": 24265, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Cordoba CF"", ""homeId"": 2850, ""id"": 61623938, ""league"": {""name"": ""Spain - LaLiga 2"", ""slug"": ""spain-laliga-2""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Cordoba CF,home,home,-2.25,,Betfair Exchange,odds_api_io,60.17,76.59,90.23,,,73.99,,,xg_spread,295.978,1.722,0.705,,ensemble,,insufficient_history,,,,,,
soccer|ann arbor|oakland county|2026-05-31,day_inventory,69091326,soccer,USA - USL League Two,Oakland County FC,AFC Ann Arbor,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ann arbor|oakland county|2026-05-31"", ""odds_api_io_id"": 69091326, ""raw_event"": {""away"": ""AFC Ann Arbor"", ""awayId"": 559078, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Oakland County FC"", ""homeId"": 681555, ""id"": 69091326, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|portland bangers|tacoma stars|2026-05-31,day_inventory,69091322,soccer,USA - USL League Two,Tacoma Stars,Portland Bangers FC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|portland bangers|tacoma stars|2026-05-31"", ""odds_api_io_id"": 69091322, ""raw_event"": {""away"": ""Portland Bangers FC"", ""awayId"": 1232525, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Tacoma Stars"", ""homeId"": 677601, ""id"": 69091322, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Portland Bangers FC,away,away,-2.5,,Bet365,odds_api_io,60.23,35.71,24.39,,,63.82,,,xg_spread,82.65,0.545,1.569,,sstats,,insufficient_history,,,,,,
soccer|afturelding|fylkir reykjavik|2026-05-31,day_inventory,68306854,soccer,Iceland - 1. deild,Afturelding,Fylkir Reykjavik,2026-05-31T19:15:00+00:00,mid,"{""competition"": ""Iceland - 1. deild"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|afturelding|fylkir reykjavik|2026-05-31"", ""odds_api_io_id"": 68306854, ""raw_event"": {""away"": ""Fylkir Reykjavik"", ""awayId"": 1896, ""date"": ""2026-05-31T19:15:00Z"", ""home"": ""Afturelding"", ""homeId"": 1914, ""id"": 68306854, ""league"": {""name"": ""Iceland - 1. deild"", ""slug"": ""iceland-1-deild""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Fylkir Reykjavik,away,away,-1.5,,Betfair Exchange,odds_api_io,51.2,62.09,67.41,,,66.1,,,xg_spread,218.22,0.923,1.043,,sstats,,insufficient_history,,,,,,
soccer|valur reykjavik|vikingur reykjavik|2026-05-31,day_inventory,68194672,soccer,Iceland - Besta deild,Valur Reykjavik,Vikingur Reykjavik,2026-05-31T19:15:00+00:00,mid,"{""competition"": ""Iceland - Besta deild"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|valur reykjavik|vikingur reykjavik|2026-05-31"", ""odds_api_io_id"": 68194672, ""raw_event"": {""away"": ""Vikingur Reykjavik"", ""awayId"": 1908, ""date"": ""2026-05-31T19:15:00Z"", ""home"": ""Valur Reykjavik"", ""homeId"": 1899, ""id"": 68194672, ""league"": {""name"": ""Iceland - Besta deild"", ""slug"": ""iceland-besta-deild""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Vikingur Reykjavik,away,away,-2.0,,Betfair Exchange,odds_api_io,63.39,84.44,95.59,,,72.68,,,xg_spread,193.076,0.4,1.739,,sstats,,insufficient_history,,,,,,
soccer|ca central norte salta|ca chaco for ever|2026-05-31,day_inventory,67117706,soccer,Argentina - Primera Nacional,CA Central Norte Salta,CA Chaco For Ever,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca central norte salta|ca chaco for ever|2026-05-31"", ""odds_api_io_id"": 67117706, ""raw_event"": {""away"": ""CA Chaco For Ever"", ""awayId"": 332409, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""CA Central Norte Salta"", ""homeId"": 341070, ""id"": 67117706, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|nacional la pampa|union tarija|2026-05-31,day_inventory,71827142,soccer,Bolivia - Copa Simon Bolivar,Club Nacional La Pampa SC,Union Tarija,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Bolivia - Copa Simon Bolivar"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|nacional la pampa|union tarija|2026-05-31"", ""odds_api_io_id"": 71827142, ""raw_event"": {""away"": ""Union Tarija"", ""awayId"": 1255509, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Club Nacional La Pampa SC"", ""homeId"": 1256905, ""id"": 71827142, ""league"": {""name"": ""Bolivia - Copa Simon Bolivar"", ""slug"": ""bolivia-copa-simon-bolivar""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|retro pe|serra branca pb|2026-05-31,day_inventory,70322118,soccer,Brazil - Brasileiro Serie D,Serra Branca EC PB,Retro FC PE,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|retro pe|serra branca pb|2026-05-31"", ""odds_api_io_id"": 70322118, ""raw_event"": {""away"": ""Retro FC PE"", ""awayId"": 614088, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Serra Branca EC PB"", ""homeId"": 931665, ""id"": 70322118, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|caravaggio|hercilio luz|2026-05-31,day_inventory,69796236,soccer,"Brazil - Catarinense, Serie B",CF Caravaggio SC,Hercilio Luz FC SC,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Brazil - Catarinense, Serie B"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|caravaggio|hercilio luz|2026-05-31"", ""odds_api_io_id"": 69796236, ""raw_event"": {""away"": ""Hercilio Luz FC SC"", ""awayId"": 290376, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""CF Caravaggio SC"", ""homeId"": 840432, ""id"": 69796236, ""league"": {""name"": ""Brazil - Catarinense, Serie B"", ""slug"": ""brazil-catarinense-serie-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
